,QMC,QMC,DLQMC,DLQMC,Least squares,Least squares,DLbQMC,DLbQMC,QMC_128,QMC_128
,mean,var,mean,var,mean,var,mean,var,mean,var
"integrated area: $[0.55,0.80]\times [0.35,0.60]$",1.6818385226803074,0.026478680232747465,0.43377502985365035,0.00047199901607333783,1.6786687882620548,0.006759202918875218,-158.80246147481964,-24878.286616460682,1.679807660573157,0.022982955019360318
"integrated area: $[0.75,1.00]\times [0.75,1.00]$",1.1934817840003618,0.00788286364112123,0.8402313467143816,0.022987709152669344,1.202097275220714,0.003385008297357439,-46.37311966103365,-2055.7014915882787,1.2009087183702767,0.009387588086686272
