,QMC,QMC,DLQMC,DLQMC,Least squares,Least squares,DLbQMC,DLbQMC,QMC_128,QMC_128
,mean,var,mean,var,mean,var,mean,var,mean,var
"integrated area: $[0.55,0.80]\times [0.35,0.60]$",1.6818385226803074,0.026478680232747465,1.6817376732083995,0.005917555665792218,1.6786687882620548,0.006759202918875218,1.7588575680712335,1.6602615867691655,1.679807660573157,0.022982955019360318
"integrated area: $[0.75,1.00]\times [0.75,1.00]$",1.1934817840003618,0.00788286364112123,1.2011626947640703,0.0007536641264185295,1.202097275220714,0.003385008297357439,1.2073606574769293,1.0552827310915258,1.2009087183702767,0.009387588086686272
