QMC,QMC,DLQMC,DLQMC,Least squares,Least squares,DLbQMC,DLbQMC,QMC_128,QMC_128
mean,var,mean,var,mean,var,mean,var,mean,var
1.1934817840003618,0.00788286364112123,1.2083422353802955,0.008231982389655723,1.202097275220714,0.003385008297357439,1.208170845752456,0.009071317960288816,1.2009087183702767,0.009387588086686272
