QMC,QMC,DLQMC,DLQMC,Least squares,Least squares,DLbQMC,DLbQMC,QMC_128,QMC_128
mean,var,mean,var,mean,var,mean,var,mean,var
1.1934817840003618,0.00788286364112123,1.2223777431021854,0.011829910142525435,1.202097275220714,0.003385008297357439,1.2223809950835378,0.01191084071986337,1.2009087183702767,0.009387588086686272
