20001.0 0.622468328242 0.00200792093273
20002.0 0.871612761027 0.0256517300286
20003.0 0.699977616105 0.0271916226586
20004.0 0.520265890668 0.00251210443288
20005.0 0.640885897495 0.00379683923583
20006.0 0.703167129646 0.013359526502
20007.0 0.465019782031 0.00158584831264
20008.0 0.96231851038 0.0608475564781
20009.0 0.833700149224 0.0339686946419
20010.0 1.01607615884 0.055314747129
20011.0 1.0749007856 0.0826341536668
20012.0 0.858923243856 0.014608236623
20013.0 0.662808362934 0.0102025268024
20014.0 0.892477155148 0.0378858368454
20015.0 0.839105240144 0.0146529657325
20016.0 1.08365876194 0.0813114870425
20017.0 0.778585095134 0.0140155109818
20018.0 0.647450254379 0.00902044058692
20019.0 0.922343192157 0.0183986063504
20020.0 1.0348333956 0.0743017655306
20021.0 0.616915026397 0.00203700602391
20022.0 0.799219911958 0.0209185337275
20023.0 0.495068933375 0.0019542739412
20024.0 0.4961746812 0.00173283416152
20025.0 0.578056017854 0.00204416397479
20026.0 0.447781005273 0.0016610298403
20027.0 0.490615956565 0.00168763279908
20028.0 1.02608057616 0.0659170584006
20029.0 0.493747232018 0.00161431180521
20030.0 0.669950302512 0.00515553688267
20031.0 0.522781346896 0.00172938402865
20032.0 0.63460451382 0.00340467148715
20033.0 0.787610274005 0.00657952911531
20034.0 0.456940354861 0.00179425736394
20035.0 0.543571786674 0.0018968769516
20036.0 1.03507513579 0.0636440714792
20037.0 0.749872966414 0.0027080099312
20038.0 1.02522545067 0.0556405866966
20039.0 0.725722925743 0.00488440565063
20040.0 1.00427870701 0.0501413563032
20041.0 0.868297804583 0.00413846765219
20042.0 0.97089544312 0.0398430443122
20043.0 0.612368587943 0.00207139602057
20044.0 1.09894413239 0.0598331729179
20045.0 0.586743108233 0.00199408221342
20046.0 0.513535495127 0.00164744580778
20047.0 0.710591631906 0.0255744842969
20048.0 0.52043544009 0.00196020145199
20049.0 0.435139120994 0.00171853707849
20050.0 0.676243538113 0.0169083099299
20051.0 0.758776057769 0.00302753510559
20052.0 0.986444323304 0.0670186361782
20053.0 1.0914429172 0.0822162116787
20054.0 0.823458749674 0.0522571990713
20055.0 1.02088302876 0.0259273129329
20056.0 0.852628668095 0.0165562774519
20057.0 0.602167585763 0.0040791736425
20058.0 0.585310250516 0.00428284284173
20059.0 0.76613150225 0.017004313034
20060.0 0.595849328398 0.00205756103379
20061.0 0.822472316137 0.00296652096131
20062.0 0.876575578496 0.0322580422205
20063.0 0.596184973784 0.00404995910604
20064.0 1.01689067171 0.0514510033645
20065.0 0.800112575784 0.0146019982048
20066.0 0.65079187601 0.00213175490559
20067.0 0.54636841288 0.0032563988019
20068.0 0.730073618428 0.00312445412433
20069.0 0.932344770606 0.0835639845231
20070.0 0.532665114089 0.00169735658446
20071.0 0.684695532391 0.00222456302645
20072.0 1.03136458316 0.0472077322122
20073.0 1.0910953947 0.0855974914187
20074.0 0.685413693386 0.0166931231732
20075.0 1.09537774193 0.0739385171604
20076.0 1.04725614285 0.0554135013053
20077.0 0.688931107747 0.0165955885367
20078.0 0.6435288246 0.00251502810559
20079.0 0.93921861691 0.0534369734442
20080.0 0.808676050321 0.00487830554458
20081.0 0.7733472753 0.0230061389959
20082.0 0.703132123425 0.0034418132446
20083.0 0.514859850364 0.00171806887508
